frame_idx,timestamp_sec,timestamp_nanosec,timestamp_total_sec,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,num_detected,num_matched,num_inliers,inlier_ratio,rel_tx,rel_ty,rel_tz,rel_rot_deg
27,659,144000000,659.144000000,-3.100118753619317,4.104665019397189,2.3167593925034464,0.44271326548576684,0.6681523059423896,-0.5759540712505185,-0.16079293652629426,143,143,137,0.9580,0.04944816446360624,0.02451661545425833,0.9984757456232215,0.10
28,659,176000000,659.176000000,-3.84419424830745,3.520686134871406,1.9922284685029248,0.44237030965248825,0.6679496737993131,-0.575970108781543,-0.16251208016492305,137,137,135,0.9854,0.05605249635004506,0.02597422277395509,0.9980899044696411,0.20
29,659,212000000,659.212000000,-4.544981851510994,2.8448798431539295,1.763793376471718,0.4439173430533606,0.6664483905038616,-0.576488830476298,-0.16261784547621871,135,135,126,0.9333,-0.06958064816475096,-0.037258444679087094,0.9968803046008425,0.25
30,659,244000000,659.244000000,-5.240123321782283,2.186427697526776,1.475316153405372,0.4459607053752917,0.6633057367061461,-0.5772855702871866,-0.16699077594911252,126,126,123,0.9762,-0.04353443039750236,0.021058163435738693,0.9988299690751569,0.67
31,659,276000000,659.276000000,-5.962753605107032,1.5473278734428328,1.211959193220403,0.4465548660610809,0.6626245525855193,-0.5775122254235548,-0.1673232900535477,123,123,121,0.9837,-0.02917039268456846,-0.006201462582790258,0.9995552161098767,0.11
32,659,308000000,659.308000000,-6.717124397351703,0.9667168193778466,0.9056660138877644,0.44579073531879854,0.6632764026825492,-0.5772917037034166,-0.16753901869006063,121,121,117,0.9669,0.04551794433909228,0.01779115134463344,0.9988050819238835,0.12
33,659,344000000,659.344000000,-7.15921890049252,0.45967565151671586,1.6455725650053314,0.4592432964738122,0.6565251505315499,-0.5817303878417576,-0.14021439735230545,117,117,106,0.9060,-0.37275376619498346,-0.8206253735933989,0.43316120094273225,3.61
34,659,376000000,659.376000000,-7.964210744769233,-0.10853194479296013,1.4749025379239553,0.45738496532974937,0.6594594698631414,-0.581463813284088,-0.13346173586183935,106,106,104,0.9811,0.05822738787981822,-0.145709795682576,0.9876123868921628,0.87
35,659,408000000,659.408000000,-7.964210744769233,-0.10853194479296013,1.4749025379239553,0.45738496532974937,0.6594594698631414,-0.581463813284088,-0.13346173586183935,104,104,0,0.0000,0.0,0.0,0.0,0.00
36,659,440000000,659.440000000,-7.964210744769233,-0.10853194479296013,1.4749025379239553,0.45738496532974937,0.6594594698631414,-0.581463813284088,-0.13346173586183935,104,104,0,0.0000,0.0,0.0,0.0,0.00
37,659,476000000,659.476000000,-7.964210744769233,-0.10853194479296013,1.4749025379239553,0.45738496532974937,0.6594594698631414,-0.581463813284088,-0.13346173586183935,104,104,0,0.0000,0.0,0.0,0.0,0.00
38,659,508000000,659.508000000,-7.964210744769233,-0.10853194479296013,1.4749025379239553,0.45738496532974937,0.6594594698631414,-0.581463813284088,-0.13346173586183935,104,104,0,0.0000,0.0,0.0,0.0,0.00
39,659,540000000,659.540000000,-7.964210744769233,-0.10853194479296013,1.4749025379239553,0.45738496532974937,0.6594594698631414,-0.581463813284088,-0.13346173586183935,104,104,0,0.0000,0.0,0.0,0.0,0.00
40,659,572000000,659.572000000,-7.964210744769233,-0.10853194479296013,1.4749025379239553,0.45738496532974937,0.6594594698631414,-0.581463813284088,-0.13346173586183935,104,104,0,0.0000,0.0,0.0,0.0,0.00
41,659,608000000,659.608000000,-7.693178045648986,-0.7233713990361249,2.215519660000917,0.6313363413360248,0.5380205857196533,-0.5221815442043701,-0.1981784759822905,104,80,14,0.1750,-0.8778790556994449,-0.478800787638286,-0.00884134159546561,26.37
42,660,564000000,660.564000000,-7.693178045648986,-0.7233713990361249,2.215519660000917,0.6313363413360248,0.5380205857196533,-0.5221815442043701,-0.1981784759822905,2000,0,0,0.0000,0.0,0.0,0.0,0.00
43,660,596000000,660.596000000,-8.564869861227885,-1.0285317429132799,1.8320740404177194,0.6315162375240055,0.5380216325029623,-0.5219339194537476,-0.19825475637678938,2000,2000,1313,0.6565,0.008919045884271413,0.00416394191403094,0.9999515549306631,0.04
44,660,628000000,660.628000000,-9.436918217822152,-1.337322519140348,1.452363729419549,0.6315736839416239,0.5380493233593391,-0.5218534529507473,-0.19820842824750204,1313,1313,1284,0.9779,0.003497169711410857,0.0019628933085937363,0.9999919583946005,0.01
45,660,664000000,660.664000000,-10.309579214657601,-1.6468882373641147,1.0746974075125415,0.6317128644436812,0.538066953715341,-0.5216626446280358,-0.19821931140919596,1284,1284,1152,0.8972,0.0018738627721926935,8.211308455009859e-05,0.999998240946329,0.03
46,660,728000000,660.728000000,-11.175294950160357,-1.965344120672578,0.6885340797752306,0.6331630499366626,0.5391761714921897,-0.5187475943101547,-0.19822850876540343,1152,1150,221,0.1922,-0.0034678957041284495,0.013043860400094379,0.9999089115540715,0.39
47,662,444000000,662.444000000,-10.310494377197655,-1.792983538694394,1.160139634008349,-0.5294655695920959,-0.5397064034372139,0.6378593443892768,0.1466924179385788,221,209,43,0.2057,-0.1593053725621033,-0.02819024082597362,-0.9868267875341767,19.06
48,663,632000000,663.632000000,-10.310494377197655,-1.792983538694394,1.160139634008349,-0.5294655695920959,-0.5397064034372139,0.6378593443892768,0.1466924179385788,2000,0,0,0.0000,0.0,0.0,0.0,0.00
49,663,664000000,663.664000000,-11.145877667464012,-2.325711784870847,1.0247314582229894,-0.5291638709216425,-0.5395567740473755,0.6382960015848189,0.1464318942431798,2000,1993,1448,0.7265,-0.003075504961132658,-0.007383366007973918,0.9999680130762316,0.07
50,663,732000000,663.732000000,-11.978542128180472,-2.862884654086371,0.8901387227632613,-0.5293772056508212,-0.5392997266375286,0.6383054712617923,0.14656638203652483,1448,1434,645,0.4498,-0.00686350848104063,-0.0048853695657364105,0.9999645120780721,0.04
51,664,192000000,664.192000000,-12.818943997272354,-3.3740024443444865,0.709907474339098,-0.5274588153912896,-0.5404865851695839,0.6377632962776204,0.15139163530011693,645,563,101,0.1794,0.039100821590930555,0.021288357858212238,0.999008474223625,0.61
52,665,348000000,665.348000000,-12.353638841280375,-3.8511200631310443,-0.035645937329525035,-0.560871159744484,-0.5188030374106009,0.5721194537494124,0.29823863127013905,101,94,31,0.3298,-0.16965017693385118,0.984997984947817,-0.03158776844053657,19.01
53,666,636000000,666.636000000,-12.353638841280375,-3.8511200631310443,-0.035645937329525035,-0.560871159744484,-0.5188030374106009,0.5721194537494124,0.29823863127013905,2000,0,0,0.0000,0.0,0.0,0.0,0.00
54,666,668000000,666.668000000,-13.306302142315541,-4.111103793713302,-0.1932565165852123,-0.5612121733811846,-0.5181709604255712,0.5720233918118574,0.2988795600914633,2000,1984,1130,0.5696,-0.0038247972941482466,-0.009239683320991423,0.9999499983388099,0.11
55,666,768000000,666.768000000,-14.258593042700747,-4.367261212295034,-0.3591643764022809,-0.5608602684572215,-0.5188804640524319,0.5722249121059031,0.29792192476589857,1130,932,228,0.2446,0.000852655807428839,-0.001395869474705733,0.999998662262347,0.14
56,668,88000000,668.088000000,-13.293346572562152,-4.154621192813272,-0.20723191114294093,-0.5587537639169659,-0.522551919318191,0.5715442079113758,0.2967674869800542,228,226,93,0.4115,-0.040919598891507224,0.031315546701217715,-0.9986715791296767,0.51
57,668,416000000,668.416000000,-13.293346572562152,-4.154621192813272,-0.20723191114294093,-0.5587537639169659,-0.522551919318191,0.5715442079113758,0.2967674869800542,2000,0,0,0.0000,0.0,0.0,0.0,0.00
58,668,452000000,668.452000000,-14.242516413268685,-4.4202136748514445,-0.3761616213124045,-0.5588838758562296,-0.5222505976268341,0.5715098112530625,0.29711893616500096,2000,1980,1136,0.5737,-0.0003806824499066406,-0.001590528340718283,0.9999986626493406,0.06
59,668,516000000,668.516000000,-15.192832724240514,-4.660146821747175,-0.574482054252652,-0.5582995714534407,-0.5226173834882076,0.5711746413047764,0.2982150031792571,1136,993,399,0.4018,0.0324608802115216,0.01892715194709906,0.9992937777125727,0.15
60,668,780000000,668.780000000,-16.151123657514248,-4.891384771721168,-0.7424329330749477,-0.5545573984670729,-0.5306921599825598,0.5718181980936945,0.2895787828335451,399,360,110,0.3056,0.03149837361093122,-0.01277035245783318,0.9994222183631745,1.42
61,669,772000000,669.772000000,-16.151123657514248,-4.891384771721168,-0.7424329330749477,-0.5545573984670729,-0.5306921599825598,0.5718181980936945,0.2895787828335451,110,110,0,0.0000,0.0,0.0,0.0,0.00
62,669,804000000,669.804000000,-16.151123657514248,-4.891384771721168,-0.7424329330749477,-0.5545573984670729,-0.5306921599825598,0.5718181980936945,0.2895787828335451,110,110,0,0.0000,0.0,0.0,0.0,0.00
63,669,836000000,669.836000000,-16.151123657514248,-4.891384771721168,-0.7424329330749477,-0.5545573984670729,-0.5306921599825598,0.5718181980936945,0.2895787828335451,110,110,0,0.0000,0.0,0.0,0.0,0.00
64,669,868000000,669.868000000,-16.151123657514248,-4.891384771721168,-0.7424329330749477,-0.5545573984670729,-0.5306921599825598,0.5718181980936945,0.2895787828335451,110,110,0,0.0000,0.0,0.0,0.0,0.00
65,669,904000000,669.904000000,-16.151123657514248,-4.891384771721168,-0.7424329330749477,-0.5545573984670729,-0.5306921599825598,0.5718181980936945,0.2895787828335451,110,110,0,0.0000,0.0,0.0,0.0,0.00
66,669,936000000,669.936000000,-16.36975542579782,-4.834384486257998,0.23170828736196214,0.8936699256630573,0.16398273236181013,-0.4157813998806076,0.039869223291444364,110,46,18,0.3913,-0.21848698607636657,-0.9757112250718804,0.01584431077693107,72.04
67,670,892000000,670.892000000,-16.36975542579782,-4.834384486257998,0.23170828736196214,0.8936699256630573,0.16398273236181013,-0.4157813998806076,0.039869223291444364,2000,0,0,0.0000,0.0,0.0,0.0,0.00
68,670,960000000,670.960000000,-16.36975542579782,-4.834384486257998,0.23170828736196214,0.8936699256630573,0.16398273236181013,-0.4157813998806076,0.039869223291444364,2000,2000,0,0.0000,0.0,0.0,0.0,0.00
69,671,24000000,671.024000000,-17.09019306436776,-4.720148691521282,0.9157549174484162,0.9744263881351404,0.04653785748976755,-0.21967568969867562,0.008368588983708894,2000,1055,35,0.0332,-0.9201961894242653,-0.3873021684639801,0.056885879374066244,28.08
70,672,244000000,672.244000000,-17.09019306436776,-4.720148691521282,0.9157549174484162,0.9744263881351404,0.04653785748976755,-0.21967568969867562,0.008368588983708894,2000,0,0,0.0000,0.0,0.0,0.0,0.00
71,672,344000000,672.344000000,-17.590158396487613,-4.809993674392103,0.054382439520762715,0.9739838592542084,0.04608358997517364,-0.22155409448230515,0.012063493084685784,2000,1716,304,0.1772,-0.08792592963680672,0.04582418783825549,0.9950724469637715,0.48
72,673,896000000,673.896000000,-17.27859221154367,-4.864247101571407,1.0030568188726963,0.9768180780618428,0.04485071361802607,-0.20930637422119183,0.0023869582945308778,304,228,96,0.4211,-0.13540854920670276,0.08656298237387185,-0.9870012030814739,1.82
73,674,28000000,674.028000000,-17.27859221154367,-4.864247101571407,1.0030568188726963,0.9768180780618428,0.04485071361802607,-0.20930637422119183,0.0023869582945308778,2000,0,0,0.0000,0.0,0.0,0.0,0.00
74,674,92000000,674.092000000,-17.68988266050666,-4.890556098286644,0.09193223722446797,0.9767431394582654,0.04491818551139633,-0.2096369342920345,0.002748074273448286,2000,1941,1125,0.5796,-0.0031164671098549406,0.0026114409723895925,0.9999917339702369,0.06
75,674,356000000,674.356000000,-17.42777072943451,-4.87935147592295,1.0569046679328866,0.9764948103694637,0.04383263823540227,-0.2109896593986537,0.004466405005104428,1125,1123,1072,0.9546,-0.15643042012236935,-0.0008507443690904417,-0.9876886148449608,0.28
76,674,392000000,674.392000000,-17.839180900557267,-4.905178493829691,0.1458203489794817,0.9764941422023166,0.043819359424198644,-0.21099556996039218,0.004463568225540245,1072,1020,892,0.8745,0.0004163693926237782,-0.0013626961394108328,0.9999989848473649,0.00
77,674,424000000,674.424000000,-18.23581422764384,-4.942717856813071,-0.7713888965425182,0.9762901380513516,0.04438413200298063,-0.2118033796185346,0.005190717886926935,892,865,849,0.9815,0.015378463485314384,0.011668131049015689,0.9998136614282952,0.14
78,674,456000000,674.456000000,-18.652231086124775,-4.969627750018377,-1.6801643680537965,0.9762591501090775,0.04432058581370152,-0.2119553581049377,0.005355713961696722,849,790,753,0.9532,-0.0034329345172515267,-0.0023258205210319642,0.9999914027227953,0.03
79,674,488000000,674.488000000,-19.068605699413975,-4.997926176254921,-2.588917018933454,0.9762241028757975,0.044272690718563774,-0.21212272147692465,0.005511882990937878,753,742,687,0.9259,-0.0031964002799284128,-0.0012207183269124218,0.9999941464188761,0.03
80,674,524000000,674.524000000,-19.417557307565566,-5.03738170322235,-3.5252268162549067,0.9759819661066415,0.046014997980509106,-0.21285594143590267,0.0058455103202368595,687,684,473,0.6915,0.06873868817801113,0.015829022105897022,0.9975091151496998,0.22
81,674,556000000,674.556000000,-19.832083969519466,-5.152193463187772,-4.4279925147077215,0.9770132148621221,0.046592201648041336,-0.20802485766944862,-5.763657329913417e-05,473,471,443,0.9406,-0.009662246087130164,0.08343717267982582,0.9964661957215352,0.88
82,674,588000000,674.588000000,-19.832083969519466,-5.152193463187772,-4.4279925147077215,0.9770132148621221,0.046592201648041336,-0.20802485766944862,-5.763657329913417e-05,443,443,0,0.0000,0.0,0.0,0.0,0.00
83,674,620000000,674.620000000,-19.832083969519466,-5.152193463187772,-4.4279925147077215,0.9770132148621221,0.046592201648041336,-0.20802485766944862,-5.763657329913417e-05,443,443,0,0.0000,0.0,0.0,0.0,0.00
84,674,656000000,674.656000000,-19.832083969519466,-5.152193463187772,-4.4279925147077215,0.9770132148621221,0.046592201648041336,-0.20802485766944862,-5.763657329913417e-05,443,443,0,0.0000,0.0,0.0,0.0,0.00
85,674,688000000,674.688000000,-19.832083969519466,-5.152193463187772,-4.4279925147077215,0.9770132148621221,0.046592201648041336,-0.20802485766944862,-5.763657329913417e-05,443,443,0,0.0000,0.0,0.0,0.0,0.00
86,674,720000000,674.720000000,-20.72682240835612,-5.342182564489803,-4.023830087638363,0.9986839737090389,-0.008855924513111096,0.0013878771847353776,-0.050497198483301274,443,190,25,0.1316,-0.9950011938669985,0.09984648296995396,-0.0018177023349363202,25.66
87,675,480000000,675.480000000,-20.72682240835612,-5.342182564489803,-4.023830087638363,0.9986839737090389,-0.008855924513111096,0.0013878771847353776,-0.050497198483301274,2000,0,0,0.0000,0.0,0.0,0.0,0.00
88,675,544000000,675.544000000,-20.72682240835612,-5.342182564489803,-4.023830087638363,0.9986839737090389,-0.008855924513111096,0.0013878771847353776,-0.050497198483301274,2000,2000,0,0.0000,0.0,0.0,0.0,0.00
89,675,612000000,675.612000000,-20.72682240835612,-5.342182564489803,-4.023830087638363,0.9986839737090389,-0.008855924513111096,0.0013878771847353776,-0.050497198483301274,2000,2000,0,0.0000,0.0,0.0,0.0,0.00
90,675,676000000,675.676000000,-21.16318388573017,-6.224109506434988,-4.202137491116602,0.9949273951923873,0.0013783382813511952,0.06763777372640288,-0.07444937907470744,2000,1013,29,0.0286,-0.4209025416640287,0.9029370044414887,0.08686665891463555,8.17
91,676,832000000,676.832000000,-21.16318388573017,-6.224109506434988,-4.202137491116602,0.9949273951923873,0.0013783382813511952,0.06763777372640288,-0.07444937907470744,2000,0,0,0.0000,0.0,0.0,0.0,0.00
92,676,864000000,676.864000000,-21.020631982734745,-6.083485252245412,-5.181884281918187,0.9949472642496264,0.0014516601120101121,0.06750337402205678,-0.07430429691977271,2000,1991,205,0.1030,0.00815192778901664,0.007722195213740595,0.9999369548998593,0.02
93,676,996000000,676.996000000,-20.854593129695687,-5.1301946617772485,-4.929558798848533,0.99023103766088,0.02203224925458974,-0.08221842746964332,-0.11044094453715594,205,205,33,0.1610,0.19166363623708757,-0.9778736497668329,-0.0838342151873022,17.83
94,678,52000000,678.052000000,-20.854593129695687,-5.1301946617772485,-4.929558798848533,0.99023103766088,0.02203224925458974,-0.08221842746964332,-0.11044094453715594,2000,0,0,0.0000,0.0,0.0,0.0,0.00
95,678,88000000,678.088000000,-21.028337916825873,-4.911995503192668,-5.8898722248392685,0.9902327708799374,0.021934663363089173,-0.08232740973887767,-0.11036361549114009,2000,1966,1574,0.8006,-0.0060486911141455655,-0.003567541953707549,0.9999753426861157,0.02
96,678,120000000,678.120000000,-21.12854048614484,-4.727429816196511,-6.867571029321257,0.990200887422316,0.02314981427094313,-0.08255920935166451,-0.11022824319795124,1574,1572,1488,0.9466,0.06730061627191719,0.03480400651481541,0.9971255227803252,0.14
97,678,184000000,678.184000000,-21.301568203012145,-4.506669485042511,-7.827428459039057,0.9901942180757236,0.022772866344953006,-0.08217460829122691,-0.11065324577265996,1488,1278,490,0.3834,-0.004306160043872996,-0.0067402551840802455,0.9999680124612637,0.08
98,678,680000000,678.680000000,-21.163548143064155,-4.746053328303958,-6.866363508769134,0.990176806740281,0.02269425359729739,-0.08124543812742874,-0.11150803123884857,490,472,296,0.6271,-0.030694370492915065,0.022786733661793884,-0.9992690430455005,0.14
99,679,12000000,679.012000000,-21.08054312394602,-5.012555075587716,-5.906109903987617,0.9901440930941147,0.021850764685003393,-0.07876512860289944,-0.11372455104190386,296,296,283,0.9561,-0.08462202612915319,0.046236980205442174,-0.9953397682978805,0.39
100,679,44000000,679.044000000,-21.24088535290032,-4.781795763768743,-6.865818458509664,0.9901646684625466,0.02192716658024702,-0.07990176167794104,-0.1127334785011931,283,283,281,0.9929,0.0008429993003201747,-0.009198687492634925,0.9999573358401811,0.17
101,679,76000000,679.076000000,-21.419147495599326,-4.529614360943382,-7.816937351471732,0.9902354064086645,0.021795864361715912,-0.08270329390981816,-0.11008608162642117,281,281,280,0.9964,-0.014525928093833558,-0.03438879632168264,0.9993029611186782,0.44
102,679,108000000,679.108000000,-21.57952987674659,-4.336986384780712,-8.78501377129457,0.9902014174412613,0.022009501866692708,-0.08050272408266683,-0.11196448606664101,280,280,280,1.0000,0.007703531839309192,0.022773567919569453,0.9997109683310539,0.33
103,679,144000000,679.144000000,-21.75946432930897,-4.124592375171272,-9.745488850337802,0.9901830550387676,0.0215768262467251,-0.07921287379909346,-0.11312505782407585,280,280,278,0.9929,-0.01594867428637453,0.004911984280354255,0.9998607464036863,0.20
104,679,176000000,679.176000000,-21.925398905153752,-3.9051393946536175,-10.706897247368495,0.9901849354716786,0.02152660942534149,-0.07925035243955561,-0.11309191080622319,278,277,277,1.0000,-0.0042642075458707174,0.0009214352145984336,0.9999904837002954,0.01
105,679,208000000,679.208000000,-22.100371330711845,-3.671147470705709,-11.663261419544279,0.9902108159937496,0.02113557000370482,-0.0798634146554798,-0.11250627791007028,277,273,251,0.9194,-0.013002749978919315,-0.014658368971949524,0.9998080119263236,0.11
106,679,240000000,679.240000000,-22.296538117814446,-3.44980476440371,-12.618523686152118,0.9902227831781295,0.02032294318478319,-0.07925435234014293,-0.1129803756871592,251,251,248,0.9880,-0.033702390163352726,-0.0041606954907530205,0.9994232524362792,0.13
107,679,276000000,679.276000000,-22.455476062553263,-3.2105572002472327,-13.576385540892868,0.9902401935449938,0.020101036802392398,-0.08048872210411534,-0.1119905041576662,248,247,234,0.9474,0.0030501809949019885,-0.019084211254052786,0.9998132271963144,0.18
108,679,308000000,679.308000000,-22.455476062553263,-3.2105572002472327,-13.576385540892868,0.9902401935449938,0.020101036802392398,-0.08048872210411534,-0.1119905041576662,234,234,0,0.0000,0.0,0.0,0.0,0.00
109,679,340000000,679.340000000,-22.455476062553263,-3.2105572002472327,-13.576385540892868,0.9902401935449938,0.020101036802392398,-0.08048872210411534,-0.1119905041576662,234,234,0,0.0000,0.0,0.0,0.0,0.00
110,679,372000000,679.372000000,-22.455476062553263,-3.2105572002472327,-13.576385540892868,0.9902401935449938,0.020101036802392398,-0.08048872210411534,-0.1119905041576662,234,234,0,0.0000,0.0,0.0,0.0,0.00
111,679,408000000,679.408000000,-23.302228073668175,-3.707012167300093,-13.385222005244993,0.9640769760079104,0.04701720437895695,0.06884240206557944,-0.25220168615945304,234,154,14,0.0909,-0.8934222966077958,0.4221393919514999,-0.15360642462758356,23.91
112,680,496000000,680.496000000,-23.302228073668175,-3.707012167300093,-13.385222005244993,0.9640769760079104,0.04701720437895695,0.06884240206557944,-0.25220168615945304,2000,0,0,0.0000,0.0,0.0,0.0,0.00
113,680,528000000,680.528000000,-23.1983728637258,-3.202848467926141,-14.242562695753374,0.9640016092212157,0.046951561727619696,0.06906070894645004,-0.2524422047718209,2000,2000,189,0.0945,-0.0035241481392836757,-0.013417126376132937,0.999903775920313,0.04
114,680,560000000,680.560000000,-22.898464679472752,-2.683271885457658,-15.042622228518534,0.9642395221280866,0.04198250681516341,0.07698336083880876,-0.2501063278721184,189,189,183,0.9683,0.19914940381142374,-0.029249937977052807,0.9795325191589573,1.10
115,680,596000000,680.596000000,-22.66288249790801,-1.998803702374666,-15.732552907700333,0.9639586886239281,0.03690247527520969,0.07278098266210394,-0.2532287158039899,183,183,107,0.5847,0.1441017252661556,-0.23996793197858587,0.9600260852691651,0.84
