timestamp_total_sec,maneuver_state,maneuver_time_sec,cmd_roll_deg,cmd_pitch_deg,cmd_yaw_deg,cmd_thrust,cmd_q_w,cmd_q_x,cmd_q_y,cmd_q_z,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,pos_error_x,pos_error_y,pos_error_z,telem_age_sec
1788544493.643469,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,-0.0053,0.0120,-0.0291,0.0098,-0.0181,0.0061,-14.0558,7.5349,-2.4367,-0.0005
1788544493.664164,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,-0.0054,0.0113,-0.0290,0.0109,-0.0203,0.0070,-14.0559,7.5342,-2.4366,-0.0005
1788544493.685029,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,-0.0054,0.0113,-0.0290,0.0109,-0.0203,0.0070,-14.0559,7.5342,-2.4366,-0.0005
1788544493.705787,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,-0.0054,0.0108,-0.0289,0.0150,-0.0203,0.0092,-14.0559,7.5337,-2.4365,-0.0005
1788544493.726432,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,-0.0053,0.0102,-0.0285,0.0233,-0.0198,0.0138,-14.0558,7.5331,-2.4361,-0.0008
1788544493.747442,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,-0.0053,0.0102,-0.0285,0.0233,-0.0198,0.0138,-14.0558,7.5331,-2.4361,-0.0004
1788544493.768827,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,-0.0049,0.0098,-0.0278,0.0354,-0.0188,0.0207,-14.0554,7.5327,-2.4354,-0.0008
1788544493.789891,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,-0.0038,0.0094,-0.0267,0.0509,-0.0173,0.0292,-14.0543,7.5323,-2.4343,-0.0004
1788544493.810482,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,-0.0038,0.0094,-0.0267,0.0509,-0.0173,0.0292,-14.0543,7.5323,-2.4343,-0.0005
1788544493.831210,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,-0.0020,0.0091,-0.0253,0.0695,-0.0153,0.0390,-14.0525,7.5320,-2.4329,-0.0009
1788544493.852453,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,-0.0020,0.0091,-0.0253,0.0695,-0.0153,0.0390,-14.0525,7.5320,-2.4329,-0.0002
1788544493.872885,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0014,0.0090,-0.0229,0.0956,-0.0093,0.0569,-14.0491,7.5319,-2.4305,-0.0003
1788544493.893270,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0052,0.0092,-0.0203,0.1208,-0.0061,0.0680,-14.0453,7.5321,-2.4279,-0.0002
1788544493.913672,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0052,0.0092,-0.0203,0.1208,-0.0061,0.0680,-14.0453,7.5321,-2.4279,-0.0002
1788544493.934087,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0102,0.0095,-0.0174,0.1484,-0.0023,0.0789,-14.0403,7.5324,-2.4250,-0.0004
1788544493.954692,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0102,0.0095,-0.0174,0.1484,-0.0023,0.0789,-14.0403,7.5324,-2.4250,-0.0002
1788544493.975081,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0162,0.0099,-0.0140,0.1772,-0.0034,0.0905,-14.0343,7.5328,-2.4216,-0.0004
1788544493.995693,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0252,0.0104,-0.0092,0.2167,-0.0082,0.1057,-14.0253,7.5333,-2.4168,-0.0003
1788544494.016182,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0252,0.0104,-0.0092,0.2167,-0.0082,0.1057,-14.0253,7.5333,-2.4168,-0.0003
1788544494.036727,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0339,0.0106,-0.0047,0.2532,-0.0149,0.1234,-14.0166,7.5335,-2.4123,-0.0005
1788544494.057446,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0438,0.0105,0.0002,0.2935,-0.0233,0.1348,-14.0067,7.5334,-2.4074,-0.0003
1788544494.077975,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0438,0.0105,0.0002,0.2935,-0.0233,0.1348,-14.0067,7.5334,-2.4074,-0.0004
1788544494.098575,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0553,0.0100,0.0056,0.3373,-0.0360,0.1495,-13.9952,7.5329,-2.4020,-0.0005
1788544494.119423,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0553,0.0100,0.0056,0.3373,-0.0360,0.1495,-13.9952,7.5329,-2.4020,-0.0002
1788544494.139894,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0683,0.0091,0.0115,0.3923,-0.0484,0.1606,-13.9822,7.5320,-2.3961,-0.0004
1788544494.160476,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0838,0.0078,0.0175,0.4742,-0.0583,0.1639,-13.9667,7.5307,-2.3901,-0.0003
1788544494.180902,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.0838,0.0078,0.0175,0.4742,-0.0583,0.1639,-13.9667,7.5307,-2.3901,-0.0008
1788544494.201935,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.1022,0.0058,0.0237,0.5674,-0.0754,0.1763,-13.9483,7.5287,-2.3839,-0.0011
1788544494.223257,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.1022,0.0058,0.0237,0.5674,-0.0754,0.1763,-13.9483,7.5287,-2.3839,-0.0004
1788544494.243813,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.1239,0.0030,0.0304,0.6710,-0.1009,0.1976,-13.9266,7.5259,-2.3772,-0.0016
1788544494.265729,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.1566,-0.0024,0.0399,0.8123,-0.1442,0.2357,-13.8939,7.5205,-2.3677,-0.0007
1788544494.286907,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.1566,-0.0024,0.0399,0.8123,-0.1442,0.2357,-13.8939,7.5205,-2.3677,-0.0004
1788544494.307549,CLIMB,0.000,0.00,0.00,0.00,0.65,1.0,0.0,0.0,0.0,0.1875,-0.0086,0.0488,0.9332,-0.1880,0.2744,-13.8630,7.5143,-2.3588,-0.0004
