frame_idx,timestamp_sec,timestamp_nanosec,timestamp_total_sec,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,num_detected,num_matched,num_inliers,inlier_ratio,rel_tx,rel_ty,rel_tz,rel_rot_deg
125,64,880000000,64.880000000,0.09098100587249863,0.5060545910417331,-0.3333818802162739,4.050556729712162e-06,-6.499529288587004e-05,-1.1667233354238453e-05,0.9999999978115404,2000,1998,0,0.0000,0.0,0.0,0.0,0.00
126,64,912000000,64.912000000,0.09098100587249863,0.5060545910417331,-0.3333818802162739,4.050556729712162e-06,-6.499529288587004e-05,-1.1667233354238453e-05,0.9999999978115404,1998,1997,3,0.0015,0.0,0.0,0.0,0.00
127,64,948000000,64.948000000,0.09098100587249863,0.5060545910417331,-0.3333818802162739,4.050556729712162e-06,-6.499529288587004e-05,-1.1667233354238453e-05,0.9999999978115404,1997,1980,7,0.0035,0.0,0.0,0.0,0.00
128,64,980000000,64.980000000,0.09098100587249863,0.5060545910417331,-0.3333818802162739,4.050556729712162e-06,-6.499529288587004e-05,-1.1667233354238453e-05,0.9999999978115404,1980,1939,4,0.0021,0.0,0.0,0.0,0.00
129,65,12000000,65.012000000,0.6255843388302604,1.2400470514931343,0.08549082645121747,0.013376594879234354,-0.01252392516790369,0.026564712485623476,0.9994791313771297,1939,1790,180,0.1006,0.5346406500551982,0.7340083286002385,0.41879726462100914,3.70
130,65,276000000,65.276000000,0.7804026467017342,1.274044069741964,-0.9018670085295963,0.01188056847466816,-0.01097660741605765,0.025097550464399754,0.9995541401760283,180,179,173,0.9665,0.13092513082614593,-8.036220658184637e-05,-0.9913922551947197,0.30
131,65,308000000,65.308000000,0.7804026467017342,1.274044069741964,-0.9018670085295963,0.01188056847466816,-0.01097660741605765,0.025097550464399754,0.9995541401760283,173,171,1,0.0058,0.0,0.0,0.0,0.00
132,65,344000000,65.344000000,0.7804026467017342,1.274044069741964,-0.9018670085295963,0.01188056847466816,-0.01097660741605765,0.025097550464399754,0.9995541401760283,171,168,0,0.0000,0.0,0.0,0.0,0.00
133,65,376000000,65.376000000,0.7804026467017342,1.274044069741964,-0.9018670085295963,0.01188056847466816,-0.01097660741605765,0.025097550464399754,0.9995541401760283,168,159,1,0.0063,0.0,0.0,0.0,0.00
134,65,408000000,65.408000000,0.7804026467017342,1.274044069741964,-0.9018670085295963,0.01188056847466816,-0.01097660741605765,0.025097550464399754,0.9995541401760283,159,156,0,0.0000,0.0,0.0,0.0,0.00
135,65,440000000,65.440000000,0.7804026467017342,1.274044069741964,-0.9018670085295963,0.01188056847466816,-0.01097660741605765,0.025097550464399754,0.9995541401760283,156,153,4,0.0261,0.0,0.0,0.0,0.00
136,65,476000000,65.476000000,0.9773295473564017,1.3555549902933053,-1.8788909415166124,0.009376180035216694,-0.007832584756330996,0.024320925704069185,0.999629546600579,153,146,142,0.9726,0.17867783090832318,0.048786968761526835,-0.9826973412098756,0.47
137,65,508000000,65.508000000,0.9773295473564017,1.3555549902933053,-1.8788909415166124,0.009376180035216694,-0.007832584756330996,0.024320925704069185,0.999629546600579,142,138,0,0.0000,0.0,0.0,0.0,0.00
138,65,540000000,65.540000000,1.1080402757772874,1.3414122202678602,-2.870210611215387,0.009083863391157316,-0.007383287396686709,0.023588560609389218,0.999653215020832,138,137,39,0.2847,0.1138789055505094,-0.03870341998508595,-0.9927404696858472,0.10
139,65,572000000,65.572000000,1.1080402757772874,1.3414122202678602,-2.870210611215387,0.009083863391157316,-0.007383287396686709,0.023588560609389218,0.999653215020832,2000,0,0,0.0000,0.0,0.0,0.0,0.00
140,65,608000000,65.608000000,1.1328015420529118,1.3910035989246694,-3.868673216852345,0.019144970267296682,-0.006954803467674106,0.024055895900065075,0.9995030838845049,2000,1979,25,0.0126,0.011896474941664672,0.03057120709563362,-0.9994617927568209,1.16
141,65,640000000,65.640000000,1.1328015420529118,1.3910035989246694,-3.868673216852345,0.019144970267296682,-0.006954803467674106,0.024055895900065075,0.9995030838845049,2000,0,0,0.0000,0.0,0.0,0.0,0.00
142,65,672000000,65.672000000,1.1328015420529118,1.3910035989246694,-3.868673216852345,0.019144970267296682,-0.006954803467674106,0.024055895900065075,0.9995030838845049,2000,1986,1,0.0005,0.0,0.0,0.0,0.00
143,65,704000000,65.704000000,1.1328015420529118,1.3910035989246694,-3.868673216852345,0.019144970267296682,-0.006954803467674106,0.024055895900065075,0.9995030838845049,1986,1941,3,0.0015,0.0,0.0,0.0,0.00
144,65,740000000,65.740000000,1.1328015420529118,1.3910035989246694,-3.868673216852345,0.019144970267296682,-0.006954803467674106,0.024055895900065075,0.9995030838845049,1941,1892,5,0.0026,0.0,0.0,0.0,0.00
