frame_idx,timestamp_sec,timestamp_nanosec,timestamp_total_sec,filename,width,height
515,25,543000000,25.543000000,frame_0515.png,1280,960
516,25,576000000,25.576000000,frame_0516.png,1280,960
517,25,609000000,25.609000000,frame_0517.png,1280,960
518,25,642000000,25.642000000,frame_0518.png,1280,960
519,25,675000000,25.675000000,frame_0519.png,1280,960
520,25,708000000,25.708000000,frame_0520.png,1280,960
521,25,741000000,25.741000000,frame_0521.png,1280,960
522,25,774000000,25.774000000,frame_0522.png,1280,960
523,25,807000000,25.807000000,frame_0523.png,1280,960
524,25,840000000,25.840000000,frame_0524.png,1280,960
525,25,873000000,25.873000000,frame_0525.png,1280,960
526,25,906000000,25.906000000,frame_0526.png,1280,960
527,25,939000000,25.939000000,frame_0527.png,1280,960
528,25,972000000,25.972000000,frame_0528.png,1280,960
529,26,5000000,26.005000000,frame_0529.png,1280,960
530,26,38000000,26.038000000,frame_0530.png,1280,960
531,26,71000000,26.071000000,frame_0531.png,1280,960
532,26,104000000,26.104000000,frame_0532.png,1280,960
533,26,137000000,26.137000000,frame_0533.png,1280,960
534,26,170000000,26.170000000,frame_0534.png,1280,960
535,26,203000000,26.203000000,frame_0535.png,1280,960
536,26,236000000,26.236000000,frame_0536.png,1280,960
537,26,269000000,26.269000000,frame_0537.png,1280,960
538,26,302000000,26.302000000,frame_0538.png,1280,960
539,26,335000000,26.335000000,frame_0539.png,1280,960
540,26,368000000,26.368000000,frame_0540.png,1280,960
541,26,401000000,26.401000000,frame_0541.png,1280,960
542,26,434000000,26.434000000,frame_0542.png,1280,960
543,26,467000000,26.467000000,frame_0543.png,1280,960
544,26,500000000,26.500000000,frame_0544.png,1280,960
545,26,533000000,26.533000000,frame_0545.png,1280,960
546,26,566000000,26.566000000,frame_0546.png,1280,960
547,26,599000000,26.599000000,frame_0547.png,1280,960
548,26,632000000,26.632000000,frame_0548.png,1280,960
549,26,665000000,26.665000000,frame_0549.png,1280,960
550,26,698000000,26.698000000,frame_0550.png,1280,960
551,26,731000000,26.731000000,frame_0551.png,1280,960
552,26,764000000,26.764000000,frame_0552.png,1280,960
553,26,797000000,26.797000000,frame_0553.png,1280,960
554,26,830000000,26.830000000,frame_0554.png,1280,960
555,26,863000000,26.863000000,frame_0555.png,1280,960
556,26,896000000,26.896000000,frame_0556.png,1280,960
557,26,929000000,26.929000000,frame_0557.png,1280,960
558,26,962000000,26.962000000,frame_0558.png,1280,960
559,26,995000000,26.995000000,frame_0559.png,1280,960
560,27,28000000,27.028000000,frame_0560.png,1280,960
561,27,61000000,27.061000000,frame_0561.png,1280,960
562,27,94000000,27.094000000,frame_0562.png,1280,960
563,27,127000000,27.127000000,frame_0563.png,1280,960
564,27,160000000,27.160000000,frame_0564.png,1280,960
565,27,193000000,27.193000000,frame_0565.png,1280,960
566,27,226000000,27.226000000,frame_0566.png,1280,960
567,27,259000000,27.259000000,frame_0567.png,1280,960
568,27,292000000,27.292000000,frame_0568.png,1280,960
569,27,325000000,27.325000000,frame_0569.png,1280,960
570,27,358000000,27.358000000,frame_0570.png,1280,960
571,27,391000000,27.391000000,frame_0571.png,1280,960
572,27,424000000,27.424000000,frame_0572.png,1280,960
573,27,457000000,27.457000000,frame_0573.png,1280,960
574,27,490000000,27.490000000,frame_0574.png,1280,960
575,27,523000000,27.523000000,frame_0575.png,1280,960
576,27,556000000,27.556000000,frame_0576.png,1280,960
577,27,589000000,27.589000000,frame_0577.png,1280,960
578,27,622000000,27.622000000,frame_0578.png,1280,960
579,27,655000000,27.655000000,frame_0579.png,1280,960
580,27,688000000,27.688000000,frame_0580.png,1280,960
581,27,721000000,27.721000000,frame_0581.png,1280,960
582,27,754000000,27.754000000,frame_0582.png,1280,960
583,27,787000000,27.787000000,frame_0583.png,1280,960
584,27,820000000,27.820000000,frame_0584.png,1280,960
585,27,853000000,27.853000000,frame_0585.png,1280,960
586,27,886000000,27.886000000,frame_0586.png,1280,960
587,27,919000000,27.919000000,frame_0587.png,1280,960
588,27,952000000,27.952000000,frame_0588.png,1280,960
589,27,985000000,27.985000000,frame_0589.png,1280,960
590,28,18000000,28.018000000,frame_0590.png,1280,960
591,28,51000000,28.051000000,frame_0591.png,1280,960
592,28,84000000,28.084000000,frame_0592.png,1280,960
593,28,117000000,28.117000000,frame_0593.png,1280,960
594,28,150000000,28.150000000,frame_0594.png,1280,960
595,28,183000000,28.183000000,frame_0595.png,1280,960
596,28,216000000,28.216000000,frame_0596.png,1280,960
597,28,249000000,28.249000000,frame_0597.png,1280,960
598,28,282000000,28.282000000,frame_0598.png,1280,960
599,28,315000000,28.315000000,frame_0599.png,1280,960
600,28,348000000,28.348000000,frame_0600.png,1280,960
601,28,381000000,28.381000000,frame_0601.png,1280,960
602,28,414000000,28.414000000,frame_0602.png,1280,960
603,28,447000000,28.447000000,frame_0603.png,1280,960
604,28,480000000,28.480000000,frame_0604.png,1280,960
605,28,513000000,28.513000000,frame_0605.png,1280,960
606,28,546000000,28.546000000,frame_0606.png,1280,960
607,28,579000000,28.579000000,frame_0607.png,1280,960
608,28,612000000,28.612000000,frame_0608.png,1280,960
609,28,645000000,28.645000000,frame_0609.png,1280,960
610,28,678000000,28.678000000,frame_0610.png,1280,960
611,28,711000000,28.711000000,frame_0611.png,1280,960
612,28,744000000,28.744000000,frame_0612.png,1280,960
613,28,777000000,28.777000000,frame_0613.png,1280,960
614,28,810000000,28.810000000,frame_0614.png,1280,960
615,28,843000000,28.843000000,frame_0615.png,1280,960
616,28,876000000,28.876000000,frame_0616.png,1280,960
617,28,909000000,28.909000000,frame_0617.png,1280,960
618,28,942000000,28.942000000,frame_0618.png,1280,960
619,28,975000000,28.975000000,frame_0619.png,1280,960
620,29,8000000,29.008000000,frame_0620.png,1280,960
621,29,41000000,29.041000000,frame_0621.png,1280,960
622,29,74000000,29.074000000,frame_0622.png,1280,960
623,29,107000000,29.107000000,frame_0623.png,1280,960
624,29,140000000,29.140000000,frame_0624.png,1280,960
625,29,173000000,29.173000000,frame_0625.png,1280,960
626,29,206000000,29.206000000,frame_0626.png,1280,960
627,29,239000000,29.239000000,frame_0627.png,1280,960
628,29,272000000,29.272000000,frame_0628.png,1280,960
629,29,305000000,29.305000000,frame_0629.png,1280,960
630,29,338000000,29.338000000,frame_0630.png,1280,960
631,29,371000000,29.371000000,frame_0631.png,1280,960
632,29,404000000,29.404000000,frame_0632.png,1280,960
633,29,437000000,29.437000000,frame_0633.png,1280,960
634,29,470000000,29.470000000,frame_0634.png,1280,960
635,29,503000000,29.503000000,frame_0635.png,1280,960
636,29,536000000,29.536000000,frame_0636.png,1280,960
637,29,569000000,29.569000000,frame_0637.png,1280,960
638,29,602000000,29.602000000,frame_0638.png,1280,960
639,29,635000000,29.635000000,frame_0639.png,1280,960
640,29,668000000,29.668000000,frame_0640.png,1280,960
641,29,701000000,29.701000000,frame_0641.png,1280,960
642,29,734000000,29.734000000,frame_0642.png,1280,960
643,29,767000000,29.767000000,frame_0643.png,1280,960
644,29,800000000,29.800000000,frame_0644.png,1280,960
645,29,833000000,29.833000000,frame_0645.png,1280,960
646,29,866000000,29.866000000,frame_0646.png,1280,960
647,29,899000000,29.899000000,frame_0647.png,1280,960
648,29,932000000,29.932000000,frame_0648.png,1280,960
649,29,965000000,29.965000000,frame_0649.png,1280,960
650,29,998000000,29.998000000,frame_0650.png,1280,960
651,30,31000000,30.031000000,frame_0651.png,1280,960
652,30,64000000,30.064000000,frame_0652.png,1280,960
653,30,97000000,30.097000000,frame_0653.png,1280,960
654,30,130000000,30.130000000,frame_0654.png,1280,960
655,30,163000000,30.163000000,frame_0655.png,1280,960
656,30,196000000,30.196000000,frame_0656.png,1280,960
657,30,229000000,30.229000000,frame_0657.png,1280,960
658,30,262000000,30.262000000,frame_0658.png,1280,960
659,30,295000000,30.295000000,frame_0659.png,1280,960
660,30,328000000,30.328000000,frame_0660.png,1280,960
661,30,361000000,30.361000000,frame_0661.png,1280,960
662,30,394000000,30.394000000,frame_0662.png,1280,960
663,30,427000000,30.427000000,frame_0663.png,1280,960
664,30,460000000,30.460000000,frame_0664.png,1280,960
665,30,493000000,30.493000000,frame_0665.png,1280,960
666,30,526000000,30.526000000,frame_0666.png,1280,960
667,30,559000000,30.559000000,frame_0667.png,1280,960
668,30,592000000,30.592000000,frame_0668.png,1280,960
669,30,625000000,30.625000000,frame_0669.png,1280,960
670,30,658000000,30.658000000,frame_0670.png,1280,960
671,30,691000000,30.691000000,frame_0671.png,1280,960
672,30,724000000,30.724000000,frame_0672.png,1280,960
673,30,757000000,30.757000000,frame_0673.png,1280,960
674,30,790000000,30.790000000,frame_0674.png,1280,960
675,30,823000000,30.823000000,frame_0675.png,1280,960
676,30,856000000,30.856000000,frame_0676.png,1280,960
677,30,889000000,30.889000000,frame_0677.png,1280,960
678,30,922000000,30.922000000,frame_0678.png,1280,960
679,30,955000000,30.955000000,frame_0679.png,1280,960
680,30,988000000,30.988000000,frame_0680.png,1280,960
681,31,21000000,31.021000000,frame_0681.png,1280,960
682,31,54000000,31.054000000,frame_0682.png,1280,960
683,31,87000000,31.087000000,frame_0683.png,1280,960
684,31,120000000,31.120000000,frame_0684.png,1280,960
685,31,153000000,31.153000000,frame_0685.png,1280,960
686,31,186000000,31.186000000,frame_0686.png,1280,960
687,31,219000000,31.219000000,frame_0687.png,1280,960
688,31,252000000,31.252000000,frame_0688.png,1280,960
689,31,285000000,31.285000000,frame_0689.png,1280,960
690,31,318000000,31.318000000,frame_0690.png,1280,960
691,31,351000000,31.351000000,frame_0691.png,1280,960
692,31,384000000,31.384000000,frame_0692.png,1280,960
693,31,417000000,31.417000000,frame_0693.png,1280,960
694,31,450000000,31.450000000,frame_0694.png,1280,960
695,31,483000000,31.483000000,frame_0695.png,1280,960
696,31,516000000,31.516000000,frame_0696.png,1280,960
697,31,549000000,31.549000000,frame_0697.png,1280,960
698,31,582000000,31.582000000,frame_0698.png,1280,960
699,31,615000000,31.615000000,frame_0699.png,1280,960
700,31,648000000,31.648000000,frame_0700.png,1280,960
701,31,681000000,31.681000000,frame_0701.png,1280,960
702,31,714000000,31.714000000,frame_0702.png,1280,960
703,31,747000000,31.747000000,frame_0703.png,1280,960
704,31,780000000,31.780000000,frame_0704.png,1280,960
705,31,813000000,31.813000000,frame_0705.png,1280,960
706,31,846000000,31.846000000,frame_0706.png,1280,960
707,31,879000000,31.879000000,frame_0707.png,1280,960
708,31,912000000,31.912000000,frame_0708.png,1280,960
709,31,945000000,31.945000000,frame_0709.png,1280,960
710,31,978000000,31.978000000,frame_0710.png,1280,960
711,32,11000000,32.011000000,frame_0711.png,1280,960
712,32,44000000,32.044000000,frame_0712.png,1280,960
713,32,77000000,32.077000000,frame_0713.png,1280,960
714,32,110000000,32.110000000,frame_0714.png,1280,960
715,32,143000000,32.143000000,frame_0715.png,1280,960
716,32,176000000,32.176000000,frame_0716.png,1280,960
717,32,209000000,32.209000000,frame_0717.png,1280,960
718,32,242000000,32.242000000,frame_0718.png,1280,960
719,32,275000000,32.275000000,frame_0719.png,1280,960
720,32,308000000,32.308000000,frame_0720.png,1280,960
721,32,341000000,32.341000000,frame_0721.png,1280,960
722,32,374000000,32.374000000,frame_0722.png,1280,960
723,32,407000000,32.407000000,frame_0723.png,1280,960
724,32,440000000,32.440000000,frame_0724.png,1280,960
725,32,473000000,32.473000000,frame_0725.png,1280,960
726,32,506000000,32.506000000,frame_0726.png,1280,960
727,32,539000000,32.539000000,frame_0727.png,1280,960
728,32,572000000,32.572000000,frame_0728.png,1280,960
729,32,605000000,32.605000000,frame_0729.png,1280,960
730,32,638000000,32.638000000,frame_0730.png,1280,960
731,32,671000000,32.671000000,frame_0731.png,1280,960
732,32,704000000,32.704000000,frame_0732.png,1280,960
733,32,737000000,32.737000000,frame_0733.png,1280,960
734,32,770000000,32.770000000,frame_0734.png,1280,960
735,32,803000000,32.803000000,frame_0735.png,1280,960
736,32,836000000,32.836000000,frame_0736.png,1280,960
737,32,869000000,32.869000000,frame_0737.png,1280,960
738,32,902000000,32.902000000,frame_0738.png,1280,960
739,32,935000000,32.935000000,frame_0739.png,1280,960
740,32,968000000,32.968000000,frame_0740.png,1280,960
741,33,1000000,33.001000000,frame_0741.png,1280,960
742,33,34000000,33.034000000,frame_0742.png,1280,960
743,33,67000000,33.067000000,frame_0743.png,1280,960
744,33,100000000,33.100000000,frame_0744.png,1280,960
745,33,133000000,33.133000000,frame_0745.png,1280,960
746,33,166000000,33.166000000,frame_0746.png,1280,960
747,33,199000000,33.199000000,frame_0747.png,1280,960
748,33,232000000,33.232000000,frame_0748.png,1280,960
749,33,265000000,33.265000000,frame_0749.png,1280,960
750,33,298000000,33.298000000,frame_0750.png,1280,960
751,33,331000000,33.331000000,frame_0751.png,1280,960
752,33,364000000,33.364000000,frame_0752.png,1280,960
753,33,397000000,33.397000000,frame_0753.png,1280,960
754,33,430000000,33.430000000,frame_0754.png,1280,960
755,33,463000000,33.463000000,frame_0755.png,1280,960
756,33,496000000,33.496000000,frame_0756.png,1280,960
757,33,529000000,33.529000000,frame_0757.png,1280,960
758,33,562000000,33.562000000,frame_0758.png,1280,960
759,33,595000000,33.595000000,frame_0759.png,1280,960
760,33,628000000,33.628000000,frame_0760.png,1280,960
761,33,661000000,33.661000000,frame_0761.png,1280,960
762,33,694000000,33.694000000,frame_0762.png,1280,960
763,33,727000000,33.727000000,frame_0763.png,1280,960
764,33,760000000,33.760000000,frame_0764.png,1280,960
765,33,793000000,33.793000000,frame_0765.png,1280,960
766,33,826000000,33.826000000,frame_0766.png,1280,960
767,33,859000000,33.859000000,frame_0767.png,1280,960
768,33,892000000,33.892000000,frame_0768.png,1280,960
769,33,925000000,33.925000000,frame_0769.png,1280,960
770,33,958000000,33.958000000,frame_0770.png,1280,960
771,33,991000000,33.991000000,frame_0771.png,1280,960
772,34,24000000,34.024000000,frame_0772.png,1280,960
773,34,57000000,34.057000000,frame_0773.png,1280,960
774,34,90000000,34.090000000,frame_0774.png,1280,960
775,34,123000000,34.123000000,frame_0775.png,1280,960
776,34,156000000,34.156000000,frame_0776.png,1280,960
777,34,189000000,34.189000000,frame_0777.png,1280,960
778,34,222000000,34.222000000,frame_0778.png,1280,960
779,34,255000000,34.255000000,frame_0779.png,1280,960
780,34,288000000,34.288000000,frame_0780.png,1280,960
781,34,321000000,34.321000000,frame_0781.png,1280,960
782,34,354000000,34.354000000,frame_0782.png,1280,960
783,34,387000000,34.387000000,frame_0783.png,1280,960
784,34,420000000,34.420000000,frame_0784.png,1280,960
785,34,453000000,34.453000000,frame_0785.png,1280,960
786,34,486000000,34.486000000,frame_0786.png,1280,960
787,34,519000000,34.519000000,frame_0787.png,1280,960
788,34,552000000,34.552000000,frame_0788.png,1280,960
789,34,585000000,34.585000000,frame_0789.png,1280,960
790,34,618000000,34.618000000,frame_0790.png,1280,960
791,34,651000000,34.651000000,frame_0791.png,1280,960
792,34,684000000,34.684000000,frame_0792.png,1280,960
793,34,717000000,34.717000000,frame_0793.png,1280,960
794,34,750000000,34.750000000,frame_0794.png,1280,960
795,34,783000000,34.783000000,frame_0795.png,1280,960
796,34,816000000,34.816000000,frame_0796.png,1280,960
797,34,849000000,34.849000000,frame_0797.png,1280,960
798,34,882000000,34.882000000,frame_0798.png,1280,960
799,34,915000000,34.915000000,frame_0799.png,1280,960
800,34,948000000,34.948000000,frame_0800.png,1280,960
801,34,981000000,34.981000000,frame_0801.png,1280,960
802,35,14000000,35.014000000,frame_0802.png,1280,960
803,35,47000000,35.047000000,frame_0803.png,1280,960
804,35,80000000,35.080000000,frame_0804.png,1280,960
805,35,113000000,35.113000000,frame_0805.png,1280,960
806,35,146000000,35.146000000,frame_0806.png,1280,960
807,35,179000000,35.179000000,frame_0807.png,1280,960
808,35,212000000,35.212000000,frame_0808.png,1280,960
809,35,245000000,35.245000000,frame_0809.png,1280,960
810,35,278000000,35.278000000,frame_0810.png,1280,960
811,35,311000000,35.311000000,frame_0811.png,1280,960
812,35,344000000,35.344000000,frame_0812.png,1280,960
813,35,377000000,35.377000000,frame_0813.png,1280,960
814,35,410000000,35.410000000,frame_0814.png,1280,960
815,35,443000000,35.443000000,frame_0815.png,1280,960
816,35,476000000,35.476000000,frame_0816.png,1280,960
817,35,509000000,35.509000000,frame_0817.png,1280,960
818,35,542000000,35.542000000,frame_0818.png,1280,960
819,35,575000000,35.575000000,frame_0819.png,1280,960
820,35,608000000,35.608000000,frame_0820.png,1280,960
821,35,641000000,35.641000000,frame_0821.png,1280,960
822,35,674000000,35.674000000,frame_0822.png,1280,960
823,35,707000000,35.707000000,frame_0823.png,1280,960
824,35,740000000,35.740000000,frame_0824.png,1280,960
825,35,773000000,35.773000000,frame_0825.png,1280,960
826,35,806000000,35.806000000,frame_0826.png,1280,960
827,35,839000000,35.839000000,frame_0827.png,1280,960
828,35,872000000,35.872000000,frame_0828.png,1280,960
829,35,905000000,35.905000000,frame_0829.png,1280,960
830,35,938000000,35.938000000,frame_0830.png,1280,960
831,35,971000000,35.971000000,frame_0831.png,1280,960
832,36,4000000,36.004000000,frame_0832.png,1280,960
833,36,37000000,36.037000000,frame_0833.png,1280,960
834,36,70000000,36.070000000,frame_0834.png,1280,960
835,36,103000000,36.103000000,frame_0835.png,1280,960
836,36,136000000,36.136000000,frame_0836.png,1280,960
837,36,169000000,36.169000000,frame_0837.png,1280,960
838,36,202000000,36.202000000,frame_0838.png,1280,960
839,36,235000000,36.235000000,frame_0839.png,1280,960
840,36,268000000,36.268000000,frame_0840.png,1280,960
841,36,301000000,36.301000000,frame_0841.png,1280,960
842,36,334000000,36.334000000,frame_0842.png,1280,960
843,36,367000000,36.367000000,frame_0843.png,1280,960
844,36,400000000,36.400000000,frame_0844.png,1280,960
845,36,433000000,36.433000000,frame_0845.png,1280,960
846,36,466000000,36.466000000,frame_0846.png,1280,960
847,36,499000000,36.499000000,frame_0847.png,1280,960
848,36,532000000,36.532000000,frame_0848.png,1280,960
849,36,565000000,36.565000000,frame_0849.png,1280,960
850,36,598000000,36.598000000,frame_0850.png,1280,960
851,36,631000000,36.631000000,frame_0851.png,1280,960
852,36,664000000,36.664000000,frame_0852.png,1280,960
853,36,697000000,36.697000000,frame_0853.png,1280,960
854,36,730000000,36.730000000,frame_0854.png,1280,960
855,36,763000000,36.763000000,frame_0855.png,1280,960
856,36,796000000,36.796000000,frame_0856.png,1280,960
857,36,829000000,36.829000000,frame_0857.png,1280,960
858,36,862000000,36.862000000,frame_0858.png,1280,960
859,36,895000000,36.895000000,frame_0859.png,1280,960
860,36,928000000,36.928000000,frame_0860.png,1280,960
861,36,961000000,36.961000000,frame_0861.png,1280,960
862,36,994000000,36.994000000,frame_0862.png,1280,960
863,37,27000000,37.027000000,frame_0863.png,1280,960
864,37,60000000,37.060000000,frame_0864.png,1280,960
865,37,93000000,37.093000000,frame_0865.png,1280,960
866,37,126000000,37.126000000,frame_0866.png,1280,960
867,37,159000000,37.159000000,frame_0867.png,1280,960
868,37,192000000,37.192000000,frame_0868.png,1280,960
869,37,225000000,37.225000000,frame_0869.png,1280,960
870,37,258000000,37.258000000,frame_0870.png,1280,960
871,37,291000000,37.291000000,frame_0871.png,1280,960
872,37,324000000,37.324000000,frame_0872.png,1280,960
873,37,357000000,37.357000000,frame_0873.png,1280,960
874,37,390000000,37.390000000,frame_0874.png,1280,960
875,37,423000000,37.423000000,frame_0875.png,1280,960
876,37,456000000,37.456000000,frame_0876.png,1280,960
877,37,489000000,37.489000000,frame_0877.png,1280,960
878,37,522000000,37.522000000,frame_0878.png,1280,960
879,37,555000000,37.555000000,frame_0879.png,1280,960
880,37,588000000,37.588000000,frame_0880.png,1280,960
881,37,621000000,37.621000000,frame_0881.png,1280,960
882,37,654000000,37.654000000,frame_0882.png,1280,960
883,37,687000000,37.687000000,frame_0883.png,1280,960
884,37,720000000,37.720000000,frame_0884.png,1280,960
885,37,753000000,37.753000000,frame_0885.png,1280,960
886,37,786000000,37.786000000,frame_0886.png,1280,960
887,37,819000000,37.819000000,frame_0887.png,1280,960
888,37,852000000,37.852000000,frame_0888.png,1280,960
889,37,885000000,37.885000000,frame_0889.png,1280,960
890,37,918000000,37.918000000,frame_0890.png,1280,960
891,37,951000000,37.951000000,frame_0891.png,1280,960
892,37,984000000,37.984000000,frame_0892.png,1280,960
893,38,17000000,38.017000000,frame_0893.png,1280,960
894,38,50000000,38.050000000,frame_0894.png,1280,960
895,38,83000000,38.083000000,frame_0895.png,1280,960
896,38,116000000,38.116000000,frame_0896.png,1280,960
897,38,149000000,38.149000000,frame_0897.png,1280,960
898,38,182000000,38.182000000,frame_0898.png,1280,960
899,38,215000000,38.215000000,frame_0899.png,1280,960
900,38,248000000,38.248000000,frame_0900.png,1280,960
901,38,281000000,38.281000000,frame_0901.png,1280,960
902,38,314000000,38.314000000,frame_0902.png,1280,960
903,38,347000000,38.347000000,frame_0903.png,1280,960
904,38,380000000,38.380000000,frame_0904.png,1280,960
905,38,413000000,38.413000000,frame_0905.png,1280,960
906,38,446000000,38.446000000,frame_0906.png,1280,960
907,38,479000000,38.479000000,frame_0907.png,1280,960
908,38,512000000,38.512000000,frame_0908.png,1280,960
909,38,545000000,38.545000000,frame_0909.png,1280,960
910,38,578000000,38.578000000,frame_0910.png,1280,960
911,38,611000000,38.611000000,frame_0911.png,1280,960
912,38,644000000,38.644000000,frame_0912.png,1280,960
913,38,677000000,38.677000000,frame_0913.png,1280,960
914,38,710000000,38.710000000,frame_0914.png,1280,960
915,38,743000000,38.743000000,frame_0915.png,1280,960
916,38,776000000,38.776000000,frame_0916.png,1280,960
917,38,809000000,38.809000000,frame_0917.png,1280,960
918,38,842000000,38.842000000,frame_0918.png,1280,960
919,38,875000000,38.875000000,frame_0919.png,1280,960
920,38,908000000,38.908000000,frame_0920.png,1280,960
921,38,941000000,38.941000000,frame_0921.png,1280,960
922,38,974000000,38.974000000,frame_0922.png,1280,960
923,39,7000000,39.007000000,frame_0923.png,1280,960
924,39,40000000,39.040000000,frame_0924.png,1280,960
925,39,73000000,39.073000000,frame_0925.png,1280,960
926,39,106000000,39.106000000,frame_0926.png,1280,960
927,39,139000000,39.139000000,frame_0927.png,1280,960
928,39,172000000,39.172000000,frame_0928.png,1280,960
929,39,205000000,39.205000000,frame_0929.png,1280,960
930,39,238000000,39.238000000,frame_0930.png,1280,960
931,39,271000000,39.271000000,frame_0931.png,1280,960
932,39,304000000,39.304000000,frame_0932.png,1280,960
933,39,337000000,39.337000000,frame_0933.png,1280,960
934,39,370000000,39.370000000,frame_0934.png,1280,960
935,39,403000000,39.403000000,frame_0935.png,1280,960
936,39,436000000,39.436000000,frame_0936.png,1280,960
937,39,469000000,39.469000000,frame_0937.png,1280,960
938,39,502000000,39.502000000,frame_0938.png,1280,960
939,39,535000000,39.535000000,frame_0939.png,1280,960
940,39,568000000,39.568000000,frame_0940.png,1280,960
941,39,601000000,39.601000000,frame_0941.png,1280,960
942,39,634000000,39.634000000,frame_0942.png,1280,960
943,39,667000000,39.667000000,frame_0943.png,1280,960
944,39,700000000,39.700000000,frame_0944.png,1280,960
945,39,733000000,39.733000000,frame_0945.png,1280,960
946,39,766000000,39.766000000,frame_0946.png,1280,960
947,39,799000000,39.799000000,frame_0947.png,1280,960
948,39,832000000,39.832000000,frame_0948.png,1280,960
949,39,865000000,39.865000000,frame_0949.png,1280,960
950,39,898000000,39.898000000,frame_0950.png,1280,960
951,39,931000000,39.931000000,frame_0951.png,1280,960
952,39,964000000,39.964000000,frame_0952.png,1280,960
953,39,997000000,39.997000000,frame_0953.png,1280,960
954,40,30000000,40.030000000,frame_0954.png,1280,960
955,40,63000000,40.063000000,frame_0955.png,1280,960
956,40,96000000,40.096000000,frame_0956.png,1280,960
957,40,129000000,40.129000000,frame_0957.png,1280,960
958,40,162000000,40.162000000,frame_0958.png,1280,960
959,40,195000000,40.195000000,frame_0959.png,1280,960
960,40,228000000,40.228000000,frame_0960.png,1280,960
961,40,261000000,40.261000000,frame_0961.png,1280,960
962,40,294000000,40.294000000,frame_0962.png,1280,960
963,40,327000000,40.327000000,frame_0963.png,1280,960
964,40,360000000,40.360000000,frame_0964.png,1280,960
965,40,393000000,40.393000000,frame_0965.png,1280,960
966,40,426000000,40.426000000,frame_0966.png,1280,960
967,40,459000000,40.459000000,frame_0967.png,1280,960
968,40,492000000,40.492000000,frame_0968.png,1280,960
969,40,525000000,40.525000000,frame_0969.png,1280,960
970,40,558000000,40.558000000,frame_0970.png,1280,960
971,40,591000000,40.591000000,frame_0971.png,1280,960
972,40,624000000,40.624000000,frame_0972.png,1280,960
973,40,657000000,40.657000000,frame_0973.png,1280,960
974,40,690000000,40.690000000,frame_0974.png,1280,960
975,40,723000000,40.723000000,frame_0975.png,1280,960
976,40,756000000,40.756000000,frame_0976.png,1280,960
977,40,789000000,40.789000000,frame_0977.png,1280,960
978,40,822000000,40.822000000,frame_0978.png,1280,960
979,40,855000000,40.855000000,frame_0979.png,1280,960
980,40,888000000,40.888000000,frame_0980.png,1280,960
981,40,921000000,40.921000000,frame_0981.png,1280,960
982,40,954000000,40.954000000,frame_0982.png,1280,960
983,40,987000000,40.987000000,frame_0983.png,1280,960
984,41,20000000,41.020000000,frame_0984.png,1280,960
985,41,53000000,41.053000000,frame_0985.png,1280,960
986,41,86000000,41.086000000,frame_0986.png,1280,960
987,41,119000000,41.119000000,frame_0987.png,1280,960
988,41,152000000,41.152000000,frame_0988.png,1280,960
989,41,185000000,41.185000000,frame_0989.png,1280,960
990,41,218000000,41.218000000,frame_0990.png,1280,960
991,41,251000000,41.251000000,frame_0991.png,1280,960
992,41,284000000,41.284000000,frame_0992.png,1280,960
993,41,317000000,41.317000000,frame_0993.png,1280,960
994,41,350000000,41.350000000,frame_0994.png,1280,960
995,41,383000000,41.383000000,frame_0995.png,1280,960
996,41,416000000,41.416000000,frame_0996.png,1280,960
997,41,449000000,41.449000000,frame_0997.png,1280,960
998,41,482000000,41.482000000,frame_0998.png,1280,960
999,41,515000000,41.515000000,frame_0999.png,1280,960
1000,41,548000000,41.548000000,frame_1000.png,1280,960
1001,41,581000000,41.581000000,frame_1001.png,1280,960
1002,41,614000000,41.614000000,frame_1002.png,1280,960
1003,41,647000000,41.647000000,frame_1003.png,1280,960
1004,41,680000000,41.680000000,frame_1004.png,1280,960
1005,41,713000000,41.713000000,frame_1005.png,1280,960
1006,41,746000000,41.746000000,frame_1006.png,1280,960
1007,41,779000000,41.779000000,frame_1007.png,1280,960
1008,41,812000000,41.812000000,frame_1008.png,1280,960
1009,41,845000000,41.845000000,frame_1009.png,1280,960
1010,41,878000000,41.878000000,frame_1010.png,1280,960
1011,41,911000000,41.911000000,frame_1011.png,1280,960
1012,41,944000000,41.944000000,frame_1012.png,1280,960
1013,41,977000000,41.977000000,frame_1013.png,1280,960
1014,42,10000000,42.010000000,frame_1014.png,1280,960
1015,42,43000000,42.043000000,frame_1015.png,1280,960
1016,42,76000000,42.076000000,frame_1016.png,1280,960
1017,42,109000000,42.109000000,frame_1017.png,1280,960
1018,42,142000000,42.142000000,frame_1018.png,1280,960
1019,42,175000000,42.175000000,frame_1019.png,1280,960
1020,42,208000000,42.208000000,frame_1020.png,1280,960
1021,42,241000000,42.241000000,frame_1021.png,1280,960
1022,42,274000000,42.274000000,frame_1022.png,1280,960
1023,42,307000000,42.307000000,frame_1023.png,1280,960
1024,42,340000000,42.340000000,frame_1024.png,1280,960
1025,42,373000000,42.373000000,frame_1025.png,1280,960
1026,42,406000000,42.406000000,frame_1026.png,1280,960
1027,42,439000000,42.439000000,frame_1027.png,1280,960
1028,42,472000000,42.472000000,frame_1028.png,1280,960
1029,42,505000000,42.505000000,frame_1029.png,1280,960
